Channel,SFD,AttEn,SVDEn,Hjorth,Participant,Condition,Dataset
PO7,1.6292166742844703,2.5045967363878043,2.3079801633981205,1.9504150888645237,sub-010003,Eyes-Open,Lemon
PO3,1.603028576333662,2.69909860478456,2.3056019891810684,1.954478917861218,sub-010003,Eyes-Open,Lemon
POz,1.608317744045758,2.8307340065618978,2.301272859939479,1.8978779174176006,sub-010003,Eyes-Open,Lemon
PO4,1.5973375071345934,2.8545730089647146,2.3007667996485117,1.7873357934162215,sub-010003,Eyes-Open,Lemon
PO8,1.6096177515641958,2.681180524785082,2.295767510478113,1.9188556076344645,sub-010003,Eyes-Open,Lemon
Fp1,1.614308634389682,2.588472187324677,2.3026147471319725,2.087732500691569,sub-010004,Eyes-Closed,Lemon
Fp2,1.6100666600803697,2.4902378793997717,2.301946280296525,2.123549780095129,sub-010004,Eyes-Closed,Lemon
F7,1.5734124928329853,2.470413957502969,2.271318830222583,2.4737950899643777,sub-010004,Eyes-Closed,Lemon
F3,1.6094612806276694,2.4813333637860855,2.304602055588821,2.1250583596841612,sub-010004,Eyes-Closed,Lemon
Fz,1.587664836877381,2.7941945284496397,2.290045934175802,1.9698239904042905,sub-010004,Eyes-Closed,Lemon
F4,1.6114843346854373,2.538229568771868,2.306036518905933,2.0616049402616805,sub-010004,Eyes-Closed,Lemon
F8,1.5977437950164521,2.412480524879805,2.2901403052810565,2.3143734010686954,sub-010004,Eyes-Closed,Lemon
FC5,1.595493230149863,2.6687791358349133,2.295998322562745,2.1150340237366207,sub-010004,Eyes-Closed,Lemon
FC1,1.5952822046760606,2.745694063851058,2.2920358234677365,1.9880485791355869,sub-010004,Eyes-Closed,Lemon
FC2,1.5971161411096588,2.7901174956655423,2.2902933534582033,1.9249159483641303,sub-010004,Eyes-Closed,Lemon
FC6,1.62717368692921,2.252352275888578,2.3119788506132974,1.9586613843921505,sub-010004,Eyes-Closed,Lemon
T7,1.6043179078882042,2.6753101121284324,2.297316004913111,1.9992840955949598,sub-010004,Eyes-Closed,Lemon
C3,1.6196472661357055,2.683284905856352,2.3043690328319544,1.851738570837109,sub-010004,Eyes-Closed,Lemon
Cz,1.588256110383199,2.7621451289357437,2.287045247827276,1.9330926534150275,sub-010004,Eyes-Closed,Lemon
C4,1.6108429192734959,2.7157104135532575,2.3066400709025956,1.773025412204439,sub-010004,Eyes-Closed,Lemon
T8,1.6020440430144904,2.741187049366899,2.2962242506252846,1.9320520842097209,sub-010004,Eyes-Closed,Lemon
CP5,1.592392576848769,2.8193341840101453,2.2900098969179856,1.7506914858839477,sub-010004,Eyes-Closed,Lemon
CP1,1.6146197170496324,2.7592031995344986,2.2982872891056663,1.7469792133875148,sub-010004,Eyes-Closed,Lemon
CP2,1.6109343203826916,2.7193844207023905,2.304103916223948,1.766244296950161,sub-010004,Eyes-Closed,Lemon
CP6,1.6106246849071728,2.771391331213901,2.2973039887364477,1.7203347745355104,sub-010004,Eyes-Closed,Lemon
AFz,1.5868029102452534,2.7342353586415107,2.2962094586216937,1.9874666490021369,sub-010004,Eyes-Closed,Lemon
P7,1.5960793030286182,2.894061167042106,2.2792994812837373,1.6996347969235752,sub-010004,Eyes-Closed,Lemon
P3,1.6137952594605909,2.856486112693066,2.2891278139207616,1.6421460588877468,sub-010004,Eyes-Closed,Lemon
Pz,1.6225887118520004,2.7975566009121895,2.299103749369308,1.7526132610839056,sub-010004,Eyes-Closed,Lemon
P4,1.6135066280173098,2.785058515910137,2.302847746686079,1.6801387072534655,sub-010004,Eyes-Closed,Lemon
P8,1.614816740229665,2.8267688511183477,2.269787852538002,1.7085497273195247,sub-010004,Eyes-Closed,Lemon
PO9,1.6137988124540086,2.826966973023108,2.287040381523246,1.785736639397828,sub-010004,Eyes-Closed,Lemon
O1,1.6047705509782895,2.832420054528542,2.2860899055922776,1.5787033314346353,sub-010004,Eyes-Closed,Lemon
Oz,1.6139216672089345,2.7647493814437336,2.301824523218561,1.6384395104995793,sub-010004,Eyes-Closed,Lemon
O2,1.6072628292364195,2.828453486813406,2.2749745285219376,1.5886707409017358,sub-010004,Eyes-Closed,Lemon
PO10,1.6227325280587062,2.637681272267933,2.2855464994529493,1.8862053857589316,sub-010004,Eyes-Closed,Lemon
AF7,1.6071288401835924,2.5666552351328527,2.300714648175914,2.1278351134830333,sub-010004,Eyes-Closed,Lemon
AF3,1.5919714566681127,2.642854337119263,2.301074440198136,2.028260081646789,sub-010004,Eyes-Closed,Lemon
AF4,1.6059299698187877,2.6200939767754874,2.3030241385112644,2.0429326965132075,sub-010004,Eyes-Closed,Lemon
AF8,1.5891146111833931,2.3505771976050243,2.2833724227195624,2.2639687382918425,sub-010004,Eyes-Closed,Lemon
F5,1.6116094236032636,2.4175685883198006,2.303381736011077,2.1548020454632346,sub-010004,Eyes-Closed,Lemon
F1,1.58767181766915,2.7876253883036246,2.2904251123916084,1.9710823738781413,sub-010004,Eyes-Closed,Lemon
F2,1.5989921958078033,2.751787525023954,2.2937999406409038,1.9819701962759326,sub-010004,Eyes-Closed,Lemon
F6,1.6109471058207658,2.534280178084745,2.3063340225979485,2.0614837612880796,sub-010004,Eyes-Closed,Lemon
FT7,1.597124896226378,2.5222039175058018,2.2901910971938895,2.2819635827008193,sub-010004,Eyes-Closed,Lemon
FC3,1.6166576496136233,2.6382082015822266,2.3053504310393444,1.9759108570986548,sub-010004,Eyes-Closed,Lemon
FC4,1.607754420178451,2.6032895168461545,2.3051545746151625,1.9878562233349906,sub-010004,Eyes-Closed,Lemon
FT8,1.6100069295574355,2.4665355204170503,2.2981057776479035,2.2124639154807473,sub-010004,Eyes-Closed,Lemon
C5,1.6042075934228586,2.6794417077183383,2.297412107490497,1.9930201663025875,sub-010004,Eyes-Closed,Lemon
C1,1.5976076111944955,2.745083599445494,2.297758169658748,1.8718417503076248,sub-010004,Eyes-Closed,Lemon
C2,1.6001611682539418,2.7631173790684715,2.296201666187784,1.8410651189494698,sub-010004,Eyes-Closed,Lemon
C6,1.605819290080619,2.708315191567134,2.3060660125346826,1.8560398157121731,sub-010004,Eyes-Closed,Lemon
TP7,1.5875537756458802,2.8562707828186213,2.2842851942012854,1.8050798896326563,sub-010004,Eyes-Closed,Lemon
CP3,1.6206778373332116,2.772738487521287,2.2954585863213275,1.7019260319607143,sub-010004,Eyes-Closed,Lemon
CPz,1.6092702087908513,2.7542514151436457,2.2981587246642703,1.8105999860463624,sub-010004,Eyes-Closed,Lemon
CP4,1.6198916793436362,2.7511048304876997,2.30560197438205,1.6591798861497424,sub-010004,Eyes-Closed,Lemon
TP8,1.6083560871950544,2.784928881956339,2.285854629724451,1.8363901474249498,sub-010004,Eyes-Closed,Lemon
P5,1.6015844322321398,2.8960430127545145,2.281663749384215,1.622722174817127,sub-010004,Eyes-Closed,Lemon
P1,1.6252869542165864,2.8110902037022867,2.295869592949129,1.7025928552930945,sub-010004,Eyes-Closed,Lemon
P2,1.6134397155819045,2.786321150299253,2.3028088908803945,1.6807820685827797,sub-010004,Eyes-Closed,Lemon
P6,1.6114827050531009,2.8513219899350166,2.279329292225498,1.605772509252668,sub-010004,Eyes-Closed,Lemon
PO7,1.608208256445402,2.8873664040175937,2.2748726787223976,1.6077399788188584,sub-010004,Eyes-Closed,Lemon
PO3,1.6047458931242216,2.8626923916894556,2.2855245518313163,1.600250950154372,sub-010004,Eyes-Closed,Lemon
POz,1.6155372577233797,2.8042052861892888,2.29937573812758,1.690788830027891,sub-010004,Eyes-Closed,Lemon
PO4,1.6040780381329847,2.8197966020007765,2.2891457697632465,1.5975982525475072,sub-010004,Eyes-Closed,Lemon
PO8,1.6044042224214827,2.846453673433119,2.268135064044347,1.5846783761356058,sub-010004,Eyes-Closed,Lemon
Fp1,1.673713450455673,2.1964444432334327,2.314982518347568,1.727002899266414,sub-010004,Eyes-Open,Lemon
Fp2,1.681888543959463,2.1873699695393554,2.319454366063151,1.7219923155125882,sub-010004,Eyes-Open,Lemon
F7,1.631462279057094,2.4613572588687456,2.3084493266724544,2.047680382822749,sub-010004,Eyes-Open,Lemon
F3,1.6592796989025174,2.3593926068168165,2.314865032290105,1.906432366625531,sub-010004,Eyes-Open,Lemon
Fz,1.6291431847836244,2.5790716323077842,2.30482035840204,1.9389138600334619,sub-010004,Eyes-Open,Lemon
F4,1.6459384262051762,2.4159825574627174,2.3160871207905447,1.8725292074320765,sub-010004,Eyes-Open,Lemon
F8,1.621502259091355,2.4605592482428866,2.314021984366648,1.9821938274980453,sub-010004,Eyes-Open,Lemon
FC5,1.6235802282394032,2.5728414420635564,2.3089942691641685,1.953257426559864,sub-010004,Eyes-Open,Lemon
FC1,1.6283037612902946,2.5557053182410128,2.305597009545294,1.8899591164215015,sub-010004,Eyes-Open,Lemon
FC2,1.6211178731892155,2.604079426860585,2.309738412381728,1.8305726974827048,sub-010004,Eyes-Open,Lemon
FC6,1.621040964064943,2.5451899452123046,2.315882522349264,1.8905177638324742,sub-010004,Eyes-Open,Lemon
T7,1.6140972281778652,2.6189014214025175,2.307282155510921,1.8469166755674324,sub-010004,Eyes-Open,Lemon
C3,1.6367590954161857,2.544494051516817,2.310252278901604,1.731703465137996,sub-010004,Eyes-Open,Lemon
Cz,1.6292369780010887,2.580375564917853,2.310192092192,1.8072701656702654,sub-010004,Eyes-Open,Lemon
C4,1.6301246147107213,2.5953150245574337,2.313952438278416,1.6324943761026782,sub-010004,Eyes-Open,Lemon
T8,1.6125086135202715,2.6599353699047525,2.307835189622541,1.814754876367206,sub-010004,Eyes-Open,Lemon
CP5,1.6121759040220747,2.6549007628320154,2.3063500193907402,1.6882024823347759,sub-010004,Eyes-Open,Lemon
CP1,1.6280837794371967,2.578347454677513,2.312506400317215,1.6257499939869517,sub-010004,Eyes-Open,Lemon
CP2,1.6311402587743404,2.5722973146567822,2.316057241346104,1.6570909955539004,sub-010004,Eyes-Open,Lemon
CP6,1.6317790299257613,2.606272943776366,2.311073768946831,1.6473464794016766,sub-010004,Eyes-Open,Lemon
AFz,1.6386767515146485,2.5335684572268584,2.308733250853919,1.9677994355583424,sub-010004,Eyes-Open,Lemon
P7,1.6042533418465559,2.702002541694697,2.3071608045041083,1.7409960617044073,sub-010004,Eyes-Open,Lemon
P3,1.6367102075684214,2.6578336011918764,2.3132727459598366,1.6281115656995087,sub-010004,Eyes-Open,Lemon
Pz,1.6400574540188837,2.615660020009927,2.319591737964284,1.7344688251297564,sub-010004,Eyes-Open,Lemon
P4,1.6417557439658261,2.6148115333286066,2.3183958624884435,1.674796167674638,sub-010004,Eyes-Open,Lemon
P8,1.630325871711232,2.64698354852775,2.310225531364743,1.7347312553104133,sub-010004,Eyes-Open,Lemon
PO9,1.614991497408329,2.628361748572839,2.3158961916147005,1.8182260346156716,sub-010004,Eyes-Open,Lemon
O1,1.6218531022700273,2.654228881253743,2.32016683130578,1.767870390869645,sub-010004,Eyes-Open,Lemon
Oz,1.6345883722531305,2.6165689791892843,2.3199097684818875,1.854498885161899,sub-010004,Eyes-Open,Lemon
O2,1.6298489026928287,2.651810959574804,2.3197100900794374,1.7443229677680876,sub-010004,Eyes-Open,Lemon
PO10,1.641283429045752,2.4785246715090614,2.317351840534701,1.8341985989991225,sub-010004,Eyes-Open,Lemon
AF7,1.6733749481239397,2.19687899876035,2.3146829491650913,1.730614422647408,sub-010004,Eyes-Open,Lemon
AF3,1.6444833909505927,2.38646382745816,2.313369634578063,1.8979549677436056,sub-010004,Eyes-Open,Lemon
AF4,1.6789664060056633,2.2011325469857126,2.3169954036629012,1.719816768840756,sub-010004,Eyes-Open,Lemon
AF8,1.6697726469276537,2.1729720546625666,2.317111111628891,1.723288620527738,sub-010004,Eyes-Open,Lemon
F5,1.6638679504692213,2.2568590713171255,2.316172969499605,1.8577365928272562,sub-010004,Eyes-Open,Lemon
F1,1.6289080640166291,2.5709332297255956,2.305076549354422,1.939183280813875,sub-010004,Eyes-Open,Lemon
F2,1.6318103066607228,2.55252889725016,2.308970513799385,1.9119727328497642,sub-010004,Eyes-Open,Lemon
F6,1.646353989536978,2.405876378894677,2.3162722582353568,1.8696105442186817,sub-010004,Eyes-Open,Lemon
FT7,1.6260032135692337,2.547093546834126,2.305550773822735,2.0372085266087128,sub-010004,Eyes-Open,Lemon
FC3,1.6459119525954509,2.4456903711197735,2.3112940806629805,1.8393993842881478,sub-010004,Eyes-Open,Lemon
FC4,1.6252200476503909,2.5435465751084942,2.3160534967890225,1.8013568592965579,sub-010004,Eyes-Open,Lemon
FT8,1.6084563853253089,2.5335901218046377,2.309238608188095,1.9802287945213302,sub-010004,Eyes-Open,Lemon
C5,1.6138741891124595,2.6168478456571296,2.307357435866533,1.8439107172333267,sub-010004,Eyes-Open,Lemon
C1,1.6375067991145023,2.567996884366592,2.3123522643821044,1.7500212072882095,sub-010004,Eyes-Open,Lemon
C2,1.6310969351129763,2.592733552556245,2.314800329945449,1.733769640754536,sub-010004,Eyes-Open,Lemon
C6,1.6286858958391353,2.617108882556983,2.314887583708272,1.6987075973482777,sub-010004,Eyes-Open,Lemon
TP7,1.5812699436739421,2.7023453134955733,2.2994556870628946,1.7939553039972633,sub-010004,Eyes-Open,Lemon
CP3,1.6324326507773483,2.6035928602612937,2.3079634802064053,1.6056098411764628,sub-010004,Eyes-Open,Lemon
CPz,1.6329496183887025,2.581510061571744,2.317758469620484,1.7188067124241118,sub-010004,Eyes-Open,Lemon
CP4,1.6297415340083239,2.581691032278365,2.3115326218723378,1.58327732230535,sub-010004,Eyes-Open,Lemon
TP8,1.6205209600412878,2.622780705004744,2.3064047508568355,1.7983769622088615,sub-010004,Eyes-Open,Lemon
P5,1.6230634954363063,2.6927289262943566,2.310127579494161,1.655837710785104,sub-010004,Eyes-Open,Lemon
P1,1.6374043167936443,2.6183130978702627,2.3167095652890106,1.6604981026182042,sub-010004,Eyes-Open,Lemon
P2,1.6406555367949722,2.620006409059405,2.3184054722453777,1.6755333319554122,sub-010004,Eyes-Open,Lemon
P6,1.6368424085376745,2.6582082806274965,2.312398459720093,1.6578915786960076,sub-010004,Eyes-Open,Lemon
PO7,1.614336905736483,2.682705073406242,2.3155273478252196,1.7075287282472076,sub-010004,Eyes-Open,Lemon
PO3,1.626114568657259,2.674097404360406,2.317194640701866,1.6991796464694102,sub-010004,Eyes-Open,Lemon
POz,1.6350414414511272,2.6480254655785473,2.3200143622714497,1.7858637959097696,sub-010004,Eyes-Open,Lemon
PO4,1.6348046827093055,2.661189766245863,2.319623518995407,1.7071721390661065,sub-010004,Eyes-Open,Lemon
PO8,1.6302198425585943,2.657175532697986,2.3179820436903125,1.718811186848061,sub-010004,Eyes-Open,Lemon
Fp1,1.6183934863707092,3.1034931826678345,2.2565565602471667,1.671298367023656,sub-010005,Eyes-Closed,Lemon
Fp2,1.6194584761086204,3.087646257112775,2.2579233709481645,1.6811328775635148,sub-010005,Eyes-Closed,Lemon
F7,1.6217909033992233,3.030836711417481,2.2725972217424673,1.8381793605445407,sub-010005,Eyes-Closed,Lemon
F3,1.6237873106140404,3.058314055177641,2.272722855269851,1.6736285442433678,sub-010005,Eyes-Closed,Lemon
Fz,1.619617994346717,3.0714021087298957,2.268695091477165,1.6552772757954681,sub-010005,Eyes-Closed,Lemon
F4,1.6144687180923967,3.042351556145407,2.275391054535585,1.6589614786921152,sub-010005,Eyes-Closed,Lemon
F8,1.6202398985556545,2.990259120423369,2.2717985635945497,1.825740084095602,sub-010005,Eyes-Closed,Lemon
FC5,1.6158641348464644,3.019710476378673,2.284070446098224,1.7610408232058796,sub-010005,Eyes-Closed,Lemon
FC1,1.6126548068126854,3.0369785581863136,2.2879220613266367,1.6486424509545308,sub-010005,Eyes-Closed,Lemon
FC2,1.6265299385549117,3.0186447168668744,2.2926320319501965,1.6535492482377048,sub-010005,Eyes-Closed,Lemon
FC6,1.623887132159926,2.997787385854639,2.286962816618121,1.7195638460307587,sub-010005,Eyes-Closed,Lemon
T7,1.5914180789589842,3.0014770349809217,2.28966538489138,1.8623638719015743,sub-010005,Eyes-Closed,Lemon
C3,1.6221202841274995,2.9186800629214287,2.313614214210936,1.5524280159984707,sub-010005,Eyes-Closed,Lemon
Cz,1.6254167394525476,2.941233188789341,2.30663354813535,1.734669758107872,sub-010005,Eyes-Closed,Lemon
C4,1.6247102744907769,2.9122915697221545,2.317693229504558,1.5917013561593907,sub-010005,Eyes-Closed,Lemon
T8,1.6161540207081297,3.030106018389298,2.2827002400987513,1.7810842548720274,sub-010005,Eyes-Closed,Lemon
CP5,1.606957029126136,3.01198780403146,2.297078843451069,1.7213543619532135,sub-010005,Eyes-Closed,Lemon
CP1,1.6228733155281234,3.0048026645773636,2.292902003635032,1.5440919230700456,sub-010005,Eyes-Closed,Lemon
CP2,1.615391477849724,3.008360124642559,2.293674608085602,1.6067753034548466,sub-010005,Eyes-Closed,Lemon
CP6,1.6195074734830641,3.07732401865675,2.281818893957806,1.703580691805337,sub-010005,Eyes-Closed,Lemon
AFz,1.617901020734533,3.0917267697040565,2.2594436704448047,1.6295112431016856,sub-010005,Eyes-Closed,Lemon
P7,1.6102384815105806,3.1413726739564236,2.260857196035731,1.6339201602200888,sub-010005,Eyes-Closed,Lemon
P3,1.6144216123545596,3.124022443540547,2.2514363775342896,1.4933613121954794,sub-010005,Eyes-Closed,Lemon
Pz,1.614463527599952,3.100627196026955,2.2434047609715924,1.4805571983182133,sub-010005,Eyes-Closed,Lemon
P4,1.6188012748735043,3.128963059321743,2.2496413142027407,1.5055153983271041,sub-010005,Eyes-Closed,Lemon
P8,1.618688343285672,3.1815639847411576,2.256387876710586,1.6701105560251217,sub-010005,Eyes-Closed,Lemon
PO9,1.6176168645872973,3.0545144628798173,2.2767801128561747,1.8217156280091669,sub-010005,Eyes-Closed,Lemon
O1,1.615900149937334,3.1497905993002937,2.254728720346793,1.5526050806944685,sub-010005,Eyes-Closed,Lemon
Oz,1.627158882750146,3.0771482217999293,2.2796893626716175,1.6377673502195766,sub-010005,Eyes-Closed,Lemon
O2,1.632024826922927,3.1171251713805272,2.27522795725199,1.5929244889969607,sub-010005,Eyes-Closed,Lemon
PO10,1.6193897438658722,3.067688935673469,2.2822020865310657,1.8436887141441325,sub-010005,Eyes-Closed,Lemon
AF7,1.6234479436556168,3.091308970529256,2.2629841792674656,1.7116763844166563,sub-010005,Eyes-Closed,Lemon
AF3,1.6193086447845486,3.092611587657661,2.2601340790812934,1.6367954137077427,sub-010005,Eyes-Closed,Lemon
AF4,1.6151572154434801,3.0771522435597634,2.2631439542626843,1.6538713707624968,sub-010005,Eyes-Closed,Lemon
AF8,1.6249742625915187,3.0257804600387823,2.266101973818022,1.7894220703545918,sub-010005,Eyes-Closed,Lemon
F5,1.6235645936711904,3.0595675659506156,2.2727726257253824,1.6734468173271737,sub-010005,Eyes-Closed,Lemon
F1,1.6204063963104853,3.0710861403470147,2.2709221342281554,1.6451429347678472,sub-010005,Eyes-Closed,Lemon
F2,1.6173372728870712,3.0633020398305764,2.2725050995390967,1.6495969244464765,sub-010005,Eyes-Closed,Lemon
F6,1.62347985873012,2.9952321548455676,2.2742937070064353,1.7643480685290747,sub-010005,Eyes-Closed,Lemon
FT7,1.6117260432255274,3.0175835822368784,2.2808343552578547,1.8534852218702176,sub-010005,Eyes-Closed,Lemon
FC3,1.6161439388457737,3.0237493992302777,2.2902372535785678,1.6434059711171045,sub-010005,Eyes-Closed,Lemon
FC4,1.6202677476785987,2.988676147169423,2.2982623815217944,1.62667416360276,sub-010005,Eyes-Closed,Lemon
FT8,1.6161837796227645,3.008155805216886,2.2804693974856365,1.787480366251639,sub-010005,Eyes-Closed,Lemon
C5,1.6067201541131606,2.9620728273542545,2.3057355822650125,1.7582569244541841,sub-010005,Eyes-Closed,Lemon
C1,1.6207197259591208,2.941597246911513,2.310795161695931,1.6244459066745347,sub-010005,Eyes-Closed,Lemon
C2,1.6227839852722987,2.9448507217410334,2.3124930187923054,1.6809108659185503,sub-010005,Eyes-Closed,Lemon
C6,1.6264648751067297,2.9618406183745916,2.3054160233130707,1.714573571305179,sub-010005,Eyes-Closed,Lemon
TP7,1.5915203821332307,3.0079745772703173,2.286116795337498,1.860089489773081,sub-010005,Eyes-Closed,Lemon
CP3,1.6206331716654792,2.9893916229855564,2.296741993296197,1.5440855309748989,sub-010005,Eyes-Closed,Lemon
CPz,1.6225300560299005,3.0075368874647133,2.2894070648896854,1.6283691447336417,sub-010005,Eyes-Closed,Lemon
CP4,1.616673833764828,3.0154367206588044,2.296254867577338,1.6206798080039333,sub-010005,Eyes-Closed,Lemon
TP8,1.6155421860532786,3.1187450753169577,2.2651214713204193,1.7900933499262124,sub-010005,Eyes-Closed,Lemon
P5,1.610867530124221,3.1433627014829373,2.260260070913437,1.6287211583560386,sub-010005,Eyes-Closed,Lemon
P1,1.6131053835859772,3.103895236239171,2.2418041718630857,1.455647523839757,sub-010005,Eyes-Closed,Lemon
P2,1.6124933850799414,3.1025691713920023,2.247537084077454,1.4895423825300966,sub-010005,Eyes-Closed,Lemon
P6,1.6148043016899176,3.17177836147202,2.2493377081262604,1.5445983997933175,sub-010005,Eyes-Closed,Lemon
PO7,1.6115894828440354,3.165972121329786,2.2486028158515814,1.58410271533628,sub-010005,Eyes-Closed,Lemon
PO3,1.620599665173546,3.1541929067550267,2.2376543047450173,1.4611831430404942,sub-010005,Eyes-Closed,Lemon
