,Duration,Sampling_Rate,Respiratory_Rate,Simulation,Noise_Amplitude,Noise_Frequency,Detrend_Order,Detrend_Position,Filter_Order,Filter_Low,Filter_High,Difference_Mean,Difference_SD
0,120,1000,15,Complex,0.01,150.0,3,First,4,0.05,0.35,0.12936859313544166,1.2512600809485521
0,120,1000,15,Complex,0.01,150.0,3,First,4,0.05,0.25,1.1580123523534964,1.9941368056057482
0,120,1000,15,Complex,0.01,150.0,3,First,4,0.1,3.0,0.12011510256074788,1.311385763246341
0,120,1000,15,Complex,0.01,150.0,3,First,4,0.1,2.0,0.12088842470019528,1.3140181953124472
0,120,1000,15,Complex,0.01,150.0,3,First,4,0.1,1.0,0.12075324501411971,1.3068966294110387
0,120,1000,15,Complex,0.01,150.0,3,First,4,0.1,0.35,0.12108745470580193,1.314098215240657
0,120,1000,15,Complex,0.01,150.0,3,First,4,0.1,0.25,1.1910392480321708,1.8734550875421971
0,120,1000,15,Complex,0.01,150.0,3,First,4,0.15,3.0,0.12505441174299944,1.2926803558024764
0,120,1000,15,Complex,0.01,150.0,3,First,4,0.15,2.0,0.12647810673096763,1.297887747912753
0,120,1000,15,Complex,0.01,150.0,3,First,4,0.15,1.0,0.1290995867623963,1.2933479491944564
0,120,1000,15,Complex,0.01,150.0,3,First,4,0.15,0.35,0.12736466611792518,1.3437589062666713
0,120,1000,15,Complex,0.01,150.0,3,First,4,0.15,0.25,1.2494947711511495,1.6870911241142335
0,120,1000,15,Complex,0.01,150.0,3,First,4,0.2,3.0,-0.4870875264486312,2.9820550033879054
0,120,1000,15,Complex,0.01,150.0,3,First,4,0.2,2.0,0.08497693180179422,1.2504082956987432
0,120,1000,15,Complex,0.01,150.0,3,First,4,0.2,1.0,0.08882480097909413,1.2210667525483783
0,120,1000,15,Complex,0.01,150.0,3,First,4,0.2,0.35,0.1266659849735188,1.263772217024108
0,120,1000,15,Complex,0.01,150.0,3,First,4,0.2,0.25,1.8351350604999017,2.7349535502121185
0,120,1000,15,Complex,0.01,150.0,3,First,5,0.0,3.0,0.12344850030859539,1.2937747496319534
0,120,1000,15,Complex,0.01,150.0,3,First,5,0.0,2.0,0.12434284322576496,1.2951986998278826
0,120,1000,15,Complex,0.01,150.0,3,First,5,0.0,1.0,0.12426568545434423,1.2888980642299261
0,120,1000,15,Complex,0.01,150.0,3,First,5,0.0,0.35,0.12754277623539367,1.2469794856007261
0,120,1000,15,Complex,0.01,150.0,3,First,5,0.0,0.25,1.1511754237745677,1.983493475201564
0,120,1000,15,Complex,0.01,150.0,3,First,5,0.05,3.0,0.12117656889016663,1.2892496792897934
0,120,1000,15,Complex,0.01,150.0,3,First,5,0.05,2.0,0.12081498580706601,1.289228138138888
0,120,1000,15,Complex,0.01,150.0,3,First,5,0.05,1.0,0.11980190026263182,1.2799021119127092
0,120,1000,15,Complex,0.01,150.0,3,First,5,0.05,0.35,0.12923866019392935,1.2834910135589683
0,120,1000,15,Complex,0.01,150.0,3,First,5,0.05,0.25,1.1661650772258014,1.9584476142268343
0,120,1000,15,Complex,0.01,150.0,3,First,5,0.1,3.0,0.12039452148637052,1.3126818053098737
0,120,1000,15,Complex,0.01,150.0,3,First,5,0.1,2.0,0.12160702477211575,1.3164192867336568
0,120,1000,15,Complex,0.01,150.0,3,First,5,0.1,1.0,0.12314189055942473,1.3069717092135102
0,120,1000,15,Complex,0.01,150.0,3,First,5,0.1,0.35,0.11734123897363702,1.3434918882308926
0,120,1000,15,Complex,0.01,150.0,3,First,5,0.1,0.25,1.1987867297897858,1.8667937398122887
0,120,1000,15,Complex,0.01,150.0,3,First,5,0.15,3.0,0.12582600637267788,1.2955246526626398
0,120,1000,15,Complex,0.01,150.0,3,First,5,0.15,2.0,0.12706085565162206,1.3033407576376734
0,120,1000,15,Complex,0.01,150.0,3,First,5,0.15,1.0,0.13026176330977762,1.2963095635015123
0,120,1000,15,Complex,0.01,150.0,3,First,5,0.15,0.35,0.12680580189197022,1.3738747151419326
0,120,1000,15,Complex,0.01,150.0,3,First,5,0.15,0.25,1.2847869628982653,1.684266402077522
0,120,1000,15,Complex,0.01,150.0,3,First,5,0.2,3.0,0.09072770858823931,1.23294300494533
0,120,1000,15,Complex,0.01,150.0,3,First,5,0.2,2.0,0.0916156937277726,1.2347423021292276
0,120,1000,15,Complex,0.01,150.0,3,First,5,0.2,1.0,0.1345127865621733,1.216649128259631
0,120,1000,15,Complex,0.01,150.0,3,First,5,0.2,0.35,0.054118995026032346,1.2409455681567847
0,120,1000,15,Complex,0.01,150.0,3,First,5,0.2,0.25,1.9225202252375657,2.750990922427225
0,120,1000,15,Complex,0.01,150.0,3,First,6,0.0,3.0,0.1236044350080366,1.2940144644737996
0,120,1000,15,Complex,0.01,150.0,3,First,6,0.0,2.0,0.12414404055462745,1.2965750690369824
0,120,1000,15,Complex,0.01,150.0,3,First,6,0.0,1.0,0.12440340905467248,1.2873216474541196
0,120,1000,15,Complex,0.01,150.0,3,First,6,0.0,0.35,0.12624534549504637,1.2604174764725113
0,120,1000,15,Complex,0.01,150.0,3,First,6,0.0,0.25,1.1578937383107235,1.9979046062227563
0,120,1000,15,Complex,0.01,150.0,3,First,6,0.05,3.0,0.12154586401984042,1.2894457632404714
0,120,1000,15,Complex,0.01,150.0,3,First,6,0.05,2.0,0.12110077663729689,1.291186382761508
0,120,1000,15,Complex,0.01,150.0,3,First,6,0.05,1.0,0.12061151864949335,1.279213251893945
0,120,1000,15,Complex,0.01,150.0,3,First,6,0.05,0.35,0.1277080828422144,1.3114481937140015
0,120,1000,15,Complex,0.01,150.0,3,First,6,0.05,0.25,1.177211699150346,1.9221196532381428
0,120,1000,15,Complex,0.01,150.0,3,First,6,0.1,3.0,0.12072046339967397,1.3137924319824066
0,120,1000,15,Complex,0.01,150.0,3,First,6,0.1,2.0,0.12232424820071669,1.3168575477938875
0,120,1000,15,Complex,0.01,150.0,3,First,6,0.1,1.0,0.1255277389382487,1.3065521557718751
0,120,1000,15,Complex,0.01,150.0,3,First,6,0.1,0.35,0.11515978389185218,1.3685154071249603
0,120,1000,15,Complex,0.01,150.0,3,First,6,0.1,0.25,1.2034537462485297,1.8400263932502778
0,120,1000,15,Complex,0.01,150.0,3,First,6,0.15,3.0,0.12695882270059114,1.300264294971626
0,120,1000,15,Complex,0.01,150.0,3,First,6,0.15,2.0,0.12780074170016356,1.3082481924799128
0,120,1000,15,Complex,0.01,150.0,3,First,6,0.15,1.0,0.09521623662546759,1.2901561091672624
0,120,1000,15,Complex,0.01,150.0,3,First,6,0.15,0.35,0.1258483797445723,1.38977714145857
0,120,1000,15,Complex,0.01,150.0,3,First,6,0.15,0.25,1.2798559703239636,1.7062264082331096
0,120,1000,15,Complex,0.01,150.0,3,First,6,0.2,3.0,0.09355015463282433,1.2187917494288376
0,120,1000,15,Complex,0.01,150.0,3,First,6,0.2,2.0,0.09442642183951289,1.2226371621792902
0,120,1000,15,Complex,0.01,150.0,3,First,6,0.2,1.0,0.13589325692846785,1.2092271992543953
0,120,1000,15,Complex,0.01,150.0,3,First,6,0.2,0.35,0.02194535276580823,1.2682631105204913
0,120,1000,15,Complex,0.01,150.0,3,First,6,0.2,0.25,1.996754476408826,2.8653100600988446
0,120,1000,15,Complex,0.01,150.0,4,First,1,0.0,3.0,0.12248226155338167,1.2920179615998058
0,120,1000,15,Complex,0.01,150.0,4,First,1,0.0,2.0,0.1237442623284586,1.2922500385475624
0,120,1000,15,Complex,0.01,150.0,4,First,1,0.0,1.0,0.12428442593391886,1.2929036177009057
0,120,1000,15,Complex,0.01,150.0,4,First,1,0.0,0.35,0.12691428587567727,1.273055330352802
0,120,1000,15,Complex,0.01,150.0,4,First,1,0.0,0.25,0.1276493422648732,1.263085840544664
0,120,1000,15,Complex,0.01,150.0,4,First,1,0.05,3.0,0.12262286681676364,1.3090472367828399
0,120,1000,15,Complex,0.01,150.0,4,First,1,0.05,2.0,0.1242382577687448,1.3007059575389468
0,120,1000,15,Complex,0.01,150.0,4,First,1,0.05,1.0,0.12513144960084308,1.299160360441874
0,120,1000,15,Complex,0.01,150.0,4,First,1,0.05,0.35,0.12811932773264995,1.274679474383861
0,120,1000,15,Complex,0.01,150.0,4,First,1,0.05,0.25,0.12581016437440912,1.284494662914728
0,120,1000,15,Complex,0.01,150.0,4,First,1,0.1,3.0,0.12035845724544855,1.3118481735289407
0,120,1000,15,Complex,0.01,150.0,4,First,1,0.1,2.0,0.12141847414540688,1.3078453853958296
0,120,1000,15,Complex,0.01,150.0,4,First,1,0.1,1.0,0.12247411315510633,1.307222717623891
0,120,1000,15,Complex,0.01,150.0,4,First,1,0.1,0.35,0.1289163774381221,1.2487390633751068
0,120,1000,15,Complex,0.01,150.0,4,First,1,0.1,0.25,0.11538922731329916,1.3448177095303355
0,120,1000,15,Complex,0.01,150.0,4,First,1,0.15,3.0,0.11917977412559959,1.308181702058782
0,120,1000,15,Complex,0.01,150.0,4,First,1,0.15,2.0,0.12026652010090015,1.3131663435174106
0,120,1000,15,Complex,0.01,150.0,4,First,1,0.15,1.0,0.11991443489237125,1.3237398889326164
0,120,1000,15,Complex,0.01,150.0,4,First,1,0.15,0.35,0.1382950738360595,1.1473445006972176
0,120,1000,15,Complex,0.01,150.0,4,First,1,0.15,0.25,0.13528036403925392,1.3927435065045837
0,120,1000,15,Complex,0.01,150.0,4,First,1,0.2,3.0,-7.013913605360985,8.057282993081317
0,120,1000,15,Complex,0.01,150.0,4,First,1,0.2,2.0,-6.299478457736131,7.921713303255969
0,120,1000,15,Complex,0.01,150.0,4,First,1,0.2,1.0,-1.9600556469975465,4.861247620105893
0,120,1000,15,Complex,0.01,150.0,4,First,1,0.2,0.35,0.13762576346325003,1.0851245806516836
0,120,1000,15,Complex,0.01,150.0,4,First,1,0.2,0.25,0.6828159944278508,1.4665295004611718
0,120,1000,15,Complex,0.01,150.0,4,First,2,0.0,3.0,0.12273388078099058,1.2964796115047283
0,120,1000,15,Complex,0.01,150.0,4,First,2,0.0,2.0,0.12392888375246819,1.294229064657438
0,120,1000,15,Complex,0.01,150.0,4,First,2,0.0,1.0,0.12399869316993907,1.2943203404525854
0,120,1000,15,Complex,0.01,150.0,4,First,2,0.0,0.35,0.12906325923455492,1.2524607000849286
0,120,1000,15,Complex,0.01,150.0,4,First,2,0.0,0.25,0.1259481556786709,1.2409452598234825
0,120,1000,15,Complex,0.01,150.0,4,First,2,0.05,3.0,0.12243264455629413,1.2995608238095049
0,120,1000,15,Complex,0.01,150.0,4,First,2,0.05,2.0,0.12384343913061664,1.2982406296203148
0,120,1000,15,Complex,0.01,150.0,4,First,2,0.05,1.0,0.12401439428077587,1.2980694485028974
0,120,1000,15,Complex,0.01,150.0,4,First,2,0.05,0.35,0.12976057252694104,1.229851369873021
0,120,1000,15,Complex,0.01,150.0,4,First,2,0.05,0.25,0.12117663669062005,1.27790072676739
0,120,1000,15,Complex,0.01,150.0,4,First,2,0.1,3.0,0.12017955445141204,1.3043776469310193
0,120,1000,15,Complex,0.01,150.0,4,First,2,0.1,2.0,0.1210599158061734,1.302698122604449
0,120,1000,15,Complex,0.01,150.0,4,First,2,0.1,1.0,0.12030580899558493,1.3019583735236757
0,120,1000,15,Complex,0.01,150.0,4,First,2,0.1,0.35,0.12665412520544012,1.2315403577042148
0,120,1000,15,Complex,0.01,150.0,4,First,2,0.1,0.25,1.1580518089778253,1.993068653559475
0,120,1000,15,Complex,0.01,150.0,4,First,2,0.15,3.0,0.12125589906549199,1.3009455813560855
0,120,1000,15,Complex,0.01,150.0,4,First,2,0.15,2.0,0.12303580918579125,1.2970149570122114
0,120,1000,15,Complex,0.01,150.0,4,First,2,0.15,1.0,0.124391017391773,1.2865358121512838
0,120,1000,15,Complex,0.01,150.0,4,First,2,0.15,0.35,0.13236907877617554,1.230109942136076
0,120,1000,15,Complex,0.01,150.0,4,First,2,0.15,0.25,1.1958645532729708,1.8509653072854675
0,120,1000,15,Complex,0.01,150.0,4,First,2,0.2,3.0,-2.217742124956414,5.274022875897815
0,120,1000,15,Complex,0.01,150.0,4,First,2,0.2,2.0,-1.6650473107636237,4.486643962906932
0,120,1000,15,Complex,0.01,150.0,4,First,2,0.2,1.0,-0.504291401942036,2.9545159065768303
0,120,1000,15,Complex,0.01,150.0,4,First,2,0.2,0.35,0.1431311524558825,1.1645514546799216
0,120,1000,15,Complex,0.01,150.0,4,First,2,0.2,0.25,1.714143339299529,2.703316340110857
0,120,1000,15,Complex,0.01,150.0,4,First,3,0.0,3.0,0.12302905376148296,1.2953403926077183
0,120,1000,15,Complex,0.01,150.0,4,First,3,0.0,2.0,0.12405793204093135,1.29503932114635
0,120,1000,15,Complex,0.01,150.0,4,First,3,0.0,1.0,0.12393676961425204,1.2926201464554599
0,120,1000,15,Complex,0.01,150.0,4,First,3,0.0,0.35,0.12942049547767168,1.239169870865163
0,120,1000,15,Complex,0.01,150.0,4,First,3,0.0,0.25,0.12241024029077378,1.2332839880350202
0,120,1000,15,Complex,0.01,150.0,4,First,3,0.05,3.0,0.12157881383401956,1.295699366904868
0,120,1000,15,Complex,0.01,150.0,4,First,3,0.05,2.0,0.1224871383071871,1.2951058913849107
0,120,1000,15,Complex,0.01,150.0,4,First,3,0.05,1.0,0.12182890669866375,1.290710680251044
0,120,1000,15,Complex,0.01,150.0,4,First,3,0.05,0.35,0.12873441540731856,1.2266859810757114
0,120,1000,15,Complex,0.01,150.0,4,First,3,0.05,0.25,1.1547933409743871,1.9923992902521757
0,120,1000,15,Complex,0.01,150.0,4,First,3,0.1,3.0,0.11968126061238231,1.3084236764857913
0,120,1000,15,Complex,0.01,150.0,4,First,3,0.1,2.0,0.12037517339835029,1.309418077690498
0,120,1000,15,Complex,0.01,150.0,4,First,3,0.1,1.0,0.11935301338091031,1.3048721091196545
0,120,1000,15,Complex,0.01,150.0,4,First,3,0.1,0.35,0.12439560487043488,1.2751215466661003
0,120,1000,15,Complex,0.01,150.0,4,First,3,0.1,0.25,1.1721634890853474,1.9288989427188972
0,120,1000,15,Complex,0.01,150.0,4,First,3,0.15,3.0,0.12402282524533656,1.2915528732758523
0,120,1000,15,Complex,0.01,150.0,4,First,3,0.15,2.0,0.12559004773856772,1.2925117827746933
0,120,1000,15,Complex,0.01,150.0,4,First,3,0.15,1.0,0.12704560309036025,1.2885305924212533
0,120,1000,15,Complex,0.01,150.0,4,First,3,0.15,0.35,0.12917612169224132,1.2973144953506333
0,120,1000,15,Complex,0.01,150.0,4,First,3,0.15,0.25,1.2320786248621687,1.6649578707262307
0,120,1000,15,Complex,0.01,150.0,4,First,3,0.2,3.0,-1.647586399300521,4.503973528150822
0,120,1000,15,Complex,0.01,150.0,4,First,3,0.2,2.0,-0.49940967755873555,2.9422502510439443
0,120,1000,15,Complex,0.01,150.0,4,First,3,0.2,1.0,0.08276905573108395,1.2486516791334334
0,120,1000,15,Complex,0.01,150.0,4,First,3,0.2,0.35,0.13837348076930917,1.2307558427704124
0,120,1000,15,Complex,0.01,150.0,4,First,3,0.2,0.25,1.7724624212822266,2.758828288155667
0,120,1000,15,Complex,0.01,150.0,4,First,4,0.0,3.0,0.1232320221323215,1.2942203826765073
0,120,1000,15,Complex,0.01,150.0,4,First,4,0.0,2.0,0.12404658066903007,1.2953576910583673
0,120,1000,15,Complex,0.01,150.0,4,First,4,0.0,1.0,0.12401454495818398,1.2900932937835192
0,120,1000,15,Complex,0.01,150.0,4,First,4,0.0,0.35,0.12870376486231816,1.2378917651675427
0,120,1000,15,Complex,0.01,150.0,4,First,4,0.0,0.25,0.6130438035434307,1.6958404123242028
0,120,1000,15,Complex,0.01,150.0,4,First,4,0.05,3.0,0.1211662641400616,1.290825416875178
0,120,1000,15,Complex,0.01,150.0,4,First,4,0.05,2.0,0.12119985209880242,1.2918742659871953
0,120,1000,15,Complex,0.01,150.0,4,First,4,0.05,1.0,0.12024745228019737,1.284129617080044
0,120,1000,15,Complex,0.01,150.0,4,First,4,0.05,0.35,0.12936859313544166,1.2512600809485521
0,120,1000,15,Complex,0.01,150.0,4,First,4,0.05,0.25,1.1580123523534964,1.9941368056057482
0,120,1000,15,Complex,0.01,150.0,4,First,4,0.1,3.0,0.12011510256074788,1.311385763246341
0,120,1000,15,Complex,0.01,150.0,4,First,4,0.1,2.0,0.12088842470019528,1.3140181953124472
0,120,1000,15,Complex,0.01,150.0,4,First,4,0.1,1.0,0.12092656061501611,1.3067800330065498
0,120,1000,15,Complex,0.01,150.0,4,First,4,0.1,0.35,0.12108745470580193,1.314098215240657
0,120,1000,15,Complex,0.01,150.0,4,First,4,0.1,0.25,1.1910392480321708,1.8734550875421971
0,120,1000,15,Complex,0.01,150.0,4,First,4,0.15,3.0,0.12505441174299944,1.2926803558024764
0,120,1000,15,Complex,0.01,150.0,4,First,4,0.15,2.0,0.12647810673096763,1.297887747912753
0,120,1000,15,Complex,0.01,150.0,4,First,4,0.15,1.0,0.1290995867623963,1.2933479491944564
0,120,1000,15,Complex,0.01,150.0,4,First,4,0.15,0.35,0.12736466611792518,1.3437589062666713
0,120,1000,15,Complex,0.01,150.0,4,First,4,0.15,0.25,1.2494947711511495,1.6870911241142335
0,120,1000,15,Complex,0.01,150.0,4,First,4,0.2,3.0,-0.4870875264486312,2.9820550033879054
0,120,1000,15,Complex,0.01,150.0,4,First,4,0.2,2.0,0.08497693180179422,1.2504082956987432
0,120,1000,15,Complex,0.01,150.0,4,First,4,0.2,1.0,0.08882480097909413,1.2210667525483783
0,120,1000,15,Complex,0.01,150.0,4,First,4,0.2,0.35,0.1266659849735188,1.263772217024108
0,120,1000,15,Complex,0.01,150.0,4,First,4,0.2,0.25,1.8351350604999017,2.7349535502121185
0,120,1000,15,Complex,0.01,150.0,4,First,5,0.0,3.0,0.12338508446278533,1.2936433112104302
0,120,1000,15,Complex,0.01,150.0,4,First,5,0.0,2.0,0.12401086180269122,1.2956226400532398
0,120,1000,15,Complex,0.01,150.0,4,First,5,0.0,1.0,0.12407251628205997,1.2888080892065528
0,120,1000,15,Complex,0.01,150.0,4,First,5,0.0,0.35,0.12746578166609263,1.2463937828700753
0,120,1000,15,Complex,0.01,150.0,4,First,5,0.0,0.25,1.150615189127576,1.9835194469077846
0,120,1000,15,Complex,0.01,150.0,4,First,5,0.05,3.0,0.12100431840780639,1.2893571811306845
0,120,1000,15,Complex,0.01,150.0,4,First,5,0.05,2.0,0.12064272175119085,1.2893349244440584
0,120,1000,15,Complex,0.01,150.0,4,First,5,0.05,1.0,0.11980190026263182,1.2799021119127092
0,120,1000,15,Complex,0.01,150.0,4,First,5,0.05,0.35,0.12923866019392935,1.2834910135589683
0,120,1000,15,Complex,0.01,150.0,4,First,5,0.05,0.25,1.16619500011234,1.9587675417067398
0,120,1000,15,Complex,0.01,150.0,4,First,5,0.1,3.0,0.12039452148637052,1.3126818053098737
0,120,1000,15,Complex,0.01,150.0,4,First,5,0.1,2.0,0.12160702477211575,1.3164192867336568
0,120,1000,15,Complex,0.01,150.0,4,First,5,0.1,1.0,0.12314189055942473,1.3069717092135102
0,120,1000,15,Complex,0.01,150.0,4,First,5,0.1,0.35,0.11751884383084782,1.3433484348846545
0,120,1000,15,Complex,0.01,150.0,4,First,5,0.1,0.25,1.1987756864967754,1.8672072243863127
0,120,1000,15,Complex,0.01,150.0,4,First,5,0.15,3.0,0.12582600637267788,1.2955246526626398
0,120,1000,15,Complex,0.01,150.0,4,First,5,0.15,2.0,0.12706085565162206,1.3033407576376734
0,120,1000,15,Complex,0.01,150.0,4,First,5,0.15,1.0,0.13026176330977762,1.2963095635015123
0,120,1000,15,Complex,0.01,150.0,4,First,5,0.15,0.35,0.12680580189197022,1.3738747151419326
0,120,1000,15,Complex,0.01,150.0,4,First,5,0.15,0.25,1.2847869628982653,1.684266402077522
0,120,1000,15,Complex,0.01,150.0,4,First,5,0.2,3.0,0.09072770858823931,1.23294300494533
0,120,1000,15,Complex,0.01,150.0,4,First,5,0.2,2.0,0.0916156937277726,1.2347423021292276
0,120,1000,15,Complex,0.01,150.0,4,First,5,0.2,1.0,0.1345127865621733,1.216649128259631
0,120,1000,15,Complex,0.01,150.0,4,First,5,0.2,0.35,0.054118995026032346,1.2409455681567847
0,120,1000,15,Complex,0.01,150.0,4,First,5,0.2,0.25,1.9225202252375657,2.750990922427225
0,120,1000,15,Complex,0.01,150.0,4,First,6,0.0,3.0,0.12333943643442709,1.2941687712617067
0,120,1000,15,Complex,0.01,150.0,4,First,6,0.0,2.0,0.12388668702558399,1.2968056349610715
0,120,1000,15,Complex,0.01,150.0,4,First,6,0.0,1.0,0.12430903748797781,1.2873275328655331
0,120,1000,15,Complex,0.01,150.0,4,First,6,0.0,0.35,0.12605279019859797,1.2608889283309557
0,120,1000,15,Complex,0.01,150.0,4,First,6,0.0,0.25,1.1576178623160194,1.9980126659719308
0,120,1000,15,Complex,0.01,150.0,4,First,6,0.05,3.0,0.12154586401984042,1.2894457632404714
0,120,1000,15,Complex,0.01,150.0,4,First,6,0.05,2.0,0.12110077663729689,1.291186382761508
0,120,1000,15,Complex,0.01,150.0,4,First,6,0.05,1.0,0.12061151864949335,1.279213251893945
0,120,1000,15,Complex,0.01,150.0,4,First,6,0.05,0.35,0.1277080828422144,1.3114481937140015
0,120,1000,15,Complex,0.01,150.0,4,First,6,0.05,0.25,1.177093476815456,1.9225950161128802
0,120,1000,15,Complex,0.01,150.0,4,First,6,0.1,3.0,0.12072046339967397,1.3137924319824066
0,120,1000,15,Complex,0.01,150.0,4,First,6,0.1,2.0,0.12232424820071669,1.3168575477938875
0,120,1000,15,Complex,0.01,150.0,4,First,6,0.1,1.0,0.1255277389382487,1.3065521557718751
0,120,1000,15,Complex,0.01,150.0,4,First,6,0.1,0.35,0.11517946755592126,1.3684108955487022
0,120,1000,15,Complex,0.01,150.0,4,First,6,0.1,0.25,1.2035898631967554,1.8402407557848364
0,120,1000,15,Complex,0.01,150.0,4,First,6,0.15,3.0,0.12695882270059114,1.300264294971626
0,120,1000,15,Complex,0.01,150.0,4,First,6,0.15,2.0,0.12780074170016356,1.3082481924799128
0,120,1000,15,Complex,0.01,150.0,4,First,6,0.15,1.0,0.09521623662546759,1.2901561091672624
0,120,1000,15,Complex,0.01,150.0,4,First,6,0.15,0.35,0.1258483797445723,1.38977714145857
0,120,1000,15,Complex,0.01,150.0,4,First,6,0.15,0.25,1.2798559703239636,1.7062264082331096
0,120,1000,15,Complex,0.01,150.0,4,First,6,0.2,3.0,0.09355015463282433,1.2187917494288376
0,120,1000,15,Complex,0.01,150.0,4,First,6,0.2,2.0,0.09442642183951289,1.2226371621792902
0,120,1000,15,Complex,0.01,150.0,4,First,6,0.2,1.0,0.13589325692846785,1.2092271992543953
0,120,1000,15,Complex,0.01,150.0,4,First,6,0.2,0.35,0.02194535276580823,1.2682631105204913
0,120,1000,15,Complex,0.01,150.0,4,First,6,0.2,0.25,1.9966752613607657,2.8654097099686835
0,120,1000,15,Complex,0.01,150.0,5,First,1,0.0,3.0,0.1216010095821778,1.2983354130789655
0,120,1000,15,Complex,0.01,150.0,5,First,1,0.0,2.0,0.12353223452103516,1.2928568495265782
0,120,1000,15,Complex,0.01,150.0,5,First,1,0.0,1.0,0.12401933135507208,1.2930624976078577
0,120,1000,15,Complex,0.01,150.0,5,First,1,0.0,0.35,0.12648743651469316,1.2738206184426781
0,120,1000,15,Complex,0.01,150.0,5,First,1,0.0,0.25,0.1270065883396569,1.2648842953118047
0,120,1000,15,Complex,0.01,150.0,5,First,1,0.05,3.0,0.12253851458555844,1.3078894367687415
0,120,1000,15,Complex,0.01,150.0,5,First,1,0.05,2.0,0.12403793667425456,1.3009952229914494
0,120,1000,15,Complex,0.01,150.0,5,First,1,0.05,1.0,0.12489411273332988,1.299434996096526
0,120,1000,15,Complex,0.01,150.0,5,First,1,0.05,0.35,0.12804417206808202,1.2748039725422537
0,120,1000,15,Complex,0.01,150.0,5,First,1,0.05,0.25,0.1253582020427298,1.2849034824548562
0,120,1000,15,Complex,0.01,150.0,5,First,1,0.1,3.0,0.12018661556137157,1.3119520980550343
0,120,1000,15,Complex,0.01,150.0,5,First,1,0.1,2.0,0.12136981965383357,1.308031818448553
0,120,1000,15,Complex,0.01,150.0,5,First,1,0.1,1.0,0.1224954805485209,1.3072373035093354
0,120,1000,15,Complex,0.01,150.0,5,First,1,0.1,0.35,0.12908871434943858,1.2486241548756756
0,120,1000,15,Complex,0.01,150.0,5,First,1,0.1,0.25,0.115564522482355,1.3446859565427394
0,120,1000,15,Complex,0.01,150.0,5,First,1,0.15,3.0,0.11917977412559959,1.308181702058782
0,120,1000,15,Complex,0.01,150.0,5,First,1,0.15,2.0,0.12026652010090015,1.3131663435174106
0,120,1000,15,Complex,0.01,150.0,5,First,1,0.15,1.0,0.11986591723112043,1.3239212047084699
0,120,1000,15,Complex,0.01,150.0,5,First,1,0.15,0.35,0.1382950738360595,1.1473445006972176
0,120,1000,15,Complex,0.01,150.0,5,First,1,0.15,0.25,0.13544893864312635,1.3926763010285748
